-0.66	0.96	-0.8107
-0.64	0.96	-0.808688
-0.62	0.96	-0.807123
-0.6	0.96	-0.805891
-0.58	0.96	-0.804941
-0.56	0.96	-0.804187
-0.54	0.96	-0.803603
-0.52	0.96	-0.803126
-0.5	0.96	-0.802753
-0.48	0.96	-0.802436
-0.46	0.96	-0.802185
-0.44	0.96	-0.801965
-0.42	0.96	-0.801789
-0.4	0.96	-0.801633
-0.38	0.96	-0.801509
-0.36	0.96	-0.801399
-0.34	0.96	-0.801313
-0.32	0.96	-0.801238
-0.3	0.96	-0.801181
-0.28	0.96	-0.801132
-0.26	0.96	-0.801097
-0.24	0.96	-0.801066
-0.22	0.96	-0.801045
-0.2	0.96	-0.801028
-0.18	0.96	-0.801016
-0.16	0.96	-0.801006
-0.14	0.96	-0.801
-0.12	0.96	-0.800995
-0.1	0.96	-0.800992
-0.08	0.96	-0.80099
-0.06	0.96	-0.800988
-0.04	0.96	-0.800987
-0.02	0.96	-0.800987
0	0.96	-0.800987
0.02	0.96	-0.800987
0.04	0.96	-0.800987
0.06	0.96	-0.800988
0.08	0.96	-0.80099
0.1	0.96	-0.800992
0.12	0.96	-0.800995
0.14	0.96	-0.801
0.16	0.96	-0.801006
0.18	0.96	-0.801016
0.2	0.96	-0.801028
0.22	0.96	-0.801045
0.24	0.96	-0.801066
0.26	0.96	-0.801097
0.28	0.96	-0.801132
0.3	0.96	-0.801181
0.32	0.96	-0.801238
0.34	0.96	-0.801313
0.36	0.96	-0.801399
0.38	0.96	-0.801509
0.4	0.96	-0.801633
0.42	0.96	-0.801789
0.44	0.96	-0.801965
0.46	0.96	-0.802185
0.48	0.96	-0.802436
0.5	0.96	-0.802753
0.52	0.96	-0.803126
0.54	0.96	-0.803603
0.56	0.96	-0.804187
0.58	0.96	-0.804941
0.6	0.96	-0.805891
0.62	0.96	-0.807123
0.64	0.96	-0.808688
0.66	0.96	-0.8107
0.68	0.96	-0.813239
0.7	0.96	-0.816442
0.72	0.96	-0.820414
0.74	0.96	-0.825306
0.76	0.96	-0.831229
0.78	0.96	-0.838325
0.8	0.96	-0.846685
0.82	0.96	-0.856414
0.84	0.96	-0.86755
0.86	0.96	-0.880126
0.88	0.96	-0.894102
0.9	0.96	-0.909414
0.92	0.96	-0.925928
0.94	0.96	-0.943479
0.96	0.96	-0.961844
0.98	0.96	-0.990316
1	0.96	-1
-1	0.94	-1
-0.98	0.94	-0.980778
-0.96	0.94	-0.961844
-0.94	0.94	-0.916269
-0.92	0.94	-0.890274
-0.9	0.94	-0.865804
-0.88	0.94	-0.843127
-0.86	0.94	-0.822413
-0.84	0.94	-0.80379
-0.82	0.94	-0.787278
-0.8	0.94	-0.772873
-0.78	0.94	-0.760469
-0.76	0.94	-0.749961
-0.74	0.94	-0.741161
-0.72	0.94	-0.733914
-0.7	0.94	-0.727998
-0.68	0.94	-0.723248
-0.66	0.94	-0.719447
-0.64	0.94	-0.716458
-0.62	0.94	-0.714093
-0.6	0.94	-0.712256
-0.58	0.94	-0.710797
-0.56	0.94	-0.709665
-0.54	0.94	-0.708746
-0.52	0.94	-0.708025
-0.5	0.94	-0.70742
-0.48	0.94	-0.706938
-0.46	0.94	-0.706518
-0.44	0.94	-0.706181
-0.42	0.94	-0.705881
-0.4	0.94	-0.705642
-0.38	0.94	-0.705427
-0.36	0.94	-0.705259
-0.34	0.94	-0.705109
-0.32	0.94	-0.704994
-0.3	0.94	-0.704894
-0.28	0.94	-0.70482
-0.26	0.94	-0.704757
-0.24	0.94	-0.704712
-0.22	0.94	-0.704674
-0.2	0.94	-0.704648
-0.18	0.94	-0.704626
-0.16	0.94	-0.704612
-0.14	0.94	-0.704601
-0.12	0.94	-0.704594
-0.1	0.94	-0.704588
-0.08	0.94	-0.704585
-0.06	0.94	-0.704582
-0.04	0.94	-0.704581
-0.02	0.94	-0.70458
0	0.94	-0.70458
0.02	0.94	-0.70458
0.04	0.94	-0.704581
0.06	0.94	-0.704582
0.08	0.94	-0.704585
0.1	0.94	-0.704588
0.12	0.94	-0.704594
0.14	0.94	-0.704601
0.16	0.94	-0.704612
0.18	0.94	-0.704626
0.2	0.94	-0.704648
0.22	0.94	-0.704674
0.24	0.94	-0.704712
0.26	0.94	-0.704757
0.28	0.94	-0.70482
0.3	0.94	-0.704894
0.32	0.94	-0.704994
0.34	0.94	-0.705109
0.36	0.94	-0.705259
0.38	0.94	-0.705427
0.4	0.94	-0.705642
0.42	0.94	-0.705881
0.44	0.94	-0.706181
0.46	0.94	-0.706518
0.48	0.94	-0.706938
0.5	0.94	-0.70742
0.52	0.94	-0.708025
0.54	0.94	-0.708746
0.56	0.94	-0.709665
0.58	0.94	-0.710797
0.6	0.94	-0.712256
0.62	0.94	-0.714093
0.64	0.94	-0.716458
0.66	0.94	-0.719447
0.68	0.94	-0.723248
0.7	0.94	-0.727998
0.72	0.94	-0.733914
0.74	0.94	-0.741161
0.76	0.94	-0.749961
0.78	0.94	-0.760469
0.8	0.94	-0.772873
0.82	0.94	-0.787278
0.84	0.94	-0.80379
0.86	0.94	-0.822413
0.88	0.94	-0.843127
0.9	0.94	-0.865804
0.92	0.94	-0.890274
0.94	0.94	-0.916269
0.96	0.94	-0.961844
0.98	0.94	-0.980778
1	0.94	-1
-1	0.92	-1
-0.98	0.92	-0.971524
-0.96	0.92	-0.943479
-0.94	0.92	-0.916269
-0.92	0.92	-0.856201
-0.9	0.92	-0.82414
-0.88	0.92	-0.79441
-0.86	0.92	-0.767272
-0.84	0.92	-0.742848
-0.82	0.92	-0.721216
-0.8	0.92	-0.702311
-0.78	0.92	-0.686057
-0.76	0.92	-0.672251
-0.74	0.92	-0.660714
-0.72	0.92	-0.65117
-0.7	0.92	-0.643402
-0.68	0.92	-0.637116
-0.66	0.92	-0.632112
-0.64	0.92	-0.628121
-0.62	0.92	-0.62499
-0.6	0.92	-0.622496
-0.58	0.92	-0.620547
-0.56	0.92	-0.61897
-0.54	0.92	-0.617726
-0.52	0.92	-0.616688
-0.5	0.92	-0.615857
-0.48	0.92	-0.615137
-0.46	0.92	-0.614554
-0.44	0.92	-0.614036
-0.42	0.92	-0.613617
-0.4	0.92	-0.613241
-0.38	0.92	-0.612941
-0.36	0.92	-0.612673
-0.34	0.92	-0.612464
-0.32	0.92	-0.612281
-0.3	0.92	-0.612142
-0.28	0.92	-0.612023
-0.26	0.92	-0.611936
-0.24	0.92	-0.611863
-0.22	0.92	-0.611811
-0.2	0.92	-0.611769
-0.18	0.92	-0.61174
-0.16	0.92	-0.611717
-0.14	0.92	-0.611702
-0.12	0.92	-0.61169
-0.1	0.92	-0.611683
-0.08	0.92	-0.611677
-0.06	0.92	-0.611674
-0.04	0.92	-0.611672
-0.02	0.92	-0.61167
0	0.92	-0.61167
0.02	0.92	-0.61167
0.04	0.92	-0.611672
0.06	0.92	-0.611674
0.08	0.92	-0.611677
0.1	0.92	-0.611683
0.12	0.92	-0.61169
0.14	0.92	-0.611702
0.16	0.92	-0.611717
0.18	0.92	-0.61174
0.2	0.92	-0.611769
0.22	0.92	-0.611811
0.24	0.92	-0.611863
0.26	0.92	-0.611936
0.28	0.92	-0.612023
0.3	0.92	-0.612142
0.32	0.92	-0.612281
0.34	0.92	-0.612464
0.36	0.92	-0.612673
0.38	0.92	-0.612941
0.4	0.92	-0.613241
0.42	0.92	-0.613617
0.44	0.92	-0.614036
0.46	0.92	-0.614554
0.48	0.92	-0.615137
0.5	0.92	-0.615857
0.52	0.92	-0.616688
0.54	0.92	-0.617726
0.56	0.92	-0.61897
0.58	0.92	-0.620547
0.6	0.92	-0.622496
0.62	0.92	-0.62499
0.64	0.92	-0.628121
0.66	0.92	-0.632112
0.68	0.92	-0.637116
0.7	0.92	-0.643402
0.72	0.92	-0.65117
0.74	0.92	-0.660714
0.76	0.92	-0.672251
0.78	0.92	-0.686057
0.8	0.92	-0.702311
0.82	0.92	-0.721216
0.84	0.92	-0.742848
0.86	0.92	-0.767272
0.88	0.92	-0.79441
0.9	0.92	-0.82414
0.92	0.92	-0.856201
0.94	0.92	-0.916269
0.96	0.92	-0.943479
0.98	0.92	-0.971524
1	0.92	-1
-1	0.9	-1
-0.98	0.9	-0.962684
-0.96	0.9	-0.925928
-0.94	0.9	-0.890274
-0.92	0.9	-0.856201
-0.9	0.9	-0.784917
-0.88	0.9	-0.748566
-0.86	0.9	-0.715356
-0.84	0.9	-0.685492
-0.82	0.9	-0.659004
-0.8	0.9	-0.635885
-0.78	0.9	-0.615961
-0.76	0.9	-0.599066
-0.74	0.9	-0.584893
-0.72	0.9	-0.573196
-0.7	0.9	-0.563612
-0.68	0.9	-0.555884
-0.66	0.9	-0.549657
-0.64	0.9	-0.544719
-0.62	0.9	-0.540761
-0.6	0.9	-0.537642
-0.58	0.9	-0.535114
-0.56	0.9	-0.533109
-0.54	0.9	-0.531437
-0.52	0.9	-0.530091
-0.5	0.9	-0.528928
-0.48	0.9	-0.527978
-0.46	0.9	-0.527133
-0.44	0.9	-0.526442
-0.42	0.9	-0.525819
-0.4	0.9	-0.525315
-0.38	0.9	-0.524862
-0.36	0.9	-0.524503
-0.34	0.9	-0.524186
-0.32	0.9	-0.523942
-0.3	0.9	-0.52373
-0.28	0.9	-0.523572
-0.26	0.9	-0.523439
-0.24	0.9	-0.523343
-0.22	0.9	-0.523263
-0.2	0.9	-0.523208
-0.18	0.9	-0.523164
-0.16	0.9	-0.523134
-0.14	0.9	-0.523111
-0.12	0.9	-0.523096
-0.1	0.9	-0.523084
-0.08	0.9	-0.523077
-0.06	0.9	-0.523072
-0.04	0.9	-0.523069
-0.02	0.9	-0.523067
0	0.9	-0.523067
0.02	0.9	-0.523067
0.04	0.9	-0.523069
0.06	0.9	-0.523072
0.08	0.9	-0.523077
0.1	0.9	-0.523084
0.12	0.9	-0.523096
0.14	0.9	-0.523111
0.16	0.9	-0.523134
0.18	0.9	-0.523164
0.2	0.9	-0.523208
0.22	0.9	-0.523263
0.24	0.9	-0.523343
0.26	0.9	-0.523439
0.28	0.9	-0.523572
0.3	0.9	-0.52373
0.32	0.9	-0.523942
0.34	0.9	-0.524186
0.36	0.9	-0.524503
0.38	0.9	-0.524862
0.4	0.9	-0.525315
0.42	0.9	-0.525819
0.44	0.9	-0.526442
0.46	0.9	-0.527133
0.48	0.9	-0.527978
0.5	0.9	-0.528928
0.52	0.9	-0.530091
0.54	0.9	-0.531437
0.56	0.9	-0.533109
0.58	0.9	-0.535114
0.6	0.9	-0.537642
0.62	0.9	-0.540761
0.64	0.9	-0.544719
0.66	0.9	-0.549657
0.68	0.9	-0.555884
0.7	0.9	-0.563612
0.72	0.9	-0.573196
0.74	0.9	-0.584893
0.76	0.9	-0.599066
0.78	0.9	-0.615961
0.8	0.9	-0.635885
0.82	0.9	-0.659004
0.84	0.9	-0.685492
0.86	0.9	-0.715356
0.88	0.9	-0.748566
0.9	0.9	-0.784917
0.92	0.9	-0.856201
0.94	0.9	-0.890274
0.96	0.9	-0.925928
0.98	0.9	-0.962684
1	0.9	-1
-1	0.88	-1
-0.98	0.88	-0.954362
-0.96	0.88	-0.909414
-0.94	0.88	-0.865804
-0.92	0.88	-0.82414
-0.9	0.88	-0.784917
-0.88	0.88	-0.706049
-0.86	0.88	-0.667232
-0.84	0.88	-0.632285
-0.82	0.88	-0.60132
-0.8	0.88	-0.574239
-0.78	0.88	-0.550933
-0.76	0.88	-0.531104
-0.74	0.88	-0.514502
-0.72	0.88	-0.50072
-0.7	0.88	-0.489456
-0.68	0.88	-0.480279
-0.66	0.88	-0.472914
-0.64	0.88	-0.466963
-0.62	0.88	-0.462228
-0.6	0.88	-0.458373
-0.58	0.88	-0.455292
-0.56	0.88	-0.452723
-0.54	0.88	-0.450638
-0.52	0.88	-0.448838
-0.5	0.88	-0.447353
-0.48	0.88	-0.446032
-0.46	0.88	-0.444936
-0.44	0.88	-0.443946
-0.42	0.88	-0.443131
-0.4	0.88	-0.442396
-0.38	0.88	-0.441804
-0.36	0.88	-0.441276
-0.34	0.88	-0.440863
-0.32	0.88	-0.440501
-0.3	0.88	-0.440228
-0.28	0.88	-0.439994
-0.26	0.88	-0.439823
-0.24	0.88	-0.43968
-0.22	0.88	-0.439579
-0.2	0.88	-0.439497
-0.18	0.88	-0.439442
-0.16	0.88	-0.439397
-0.14	0.88	-0.439368
-0.12	0.88	-0.439345
-0.1	0.88	-0.439331
-0.08	0.88	-0.439321
-0.06	0.88	-0.439314
-0.04	0.88	-0.43931
-0.02	0.88	-0.439307
0	0.88	-0.439307
0.02	0.88	-0.439307
0.04	0.88	-0.43931
0.06	0.88	-0.439314
0.08	0.88	-0.439321
0.1	0.88	-0.439331
0.12	0.88	-0.439345
0.14	0.88	-0.439368
0.16	0.88	-0.439397
0.18	0.88	-0.439442
0.2	0.88	-0.439497
0.22	0.88	-0.439579
0.24	0.88	-0.43968
0.26	0.88	-0.439823
0.28	0.88	-0.439994
0.3	0.88	-0.440228
0.32	0.88	-0.440501
0.34	0.88	-0.440863
0.36	0.88	-0.441276
0.38	0.88	-0.441804
0.4	0.88	-0.442396
0.42	0.88	-0.443131
0.44	0.88	-0.443946
0.46	0.88	-0.444936
0.48	0.88	-0.446032
0.5	0.88	-0.447353
0.52	0.88	-0.448838
0.54	0.88	-0.450638
0.56	0.88	-0.452723
0.58	0.88	-0.455292
0.6	0.88	-0.458373
0.62	0.88	-0.462228
0.64	0.88	-0.466963
0.66	0.88	-0.472914
0.68	0.88	-0.480279
0.7	0.88	-0.489456
0.72	0.88	-0.50072
0.74	0.88	-0.514502
0.76	0.88	-0.531104
0.78	0.88	-0.550933
0.8	0.88	-0.574239
0.82	0.88	-0.60132
0.84	0.88	-0.632285
0.86	0.88	-0.667232
0.88	0.88	-0.706049
0.9	0.88	-0.784917
0.92	0.88	-0.82414
0.94	0.88	-0.865804
0.96	0.88	-0.909414
0.98	0.88	-0.954362
1	0.88	-1
-1	0.86	-1
-0.98	0.86	-0.946651
-0.96	0.86	-0.894102
-0.94	0.86	-0.843127
-0.92	0.86	-0.79441
-0.9	0.86	-0.748566
-0.88	0.86	-0.706049
-0.86	0.86	-0.623254
-0.84	0.86	-0.583691
-0.82	0.86	-0.548579
-0.8	0.86	-0.517905
-0.78	0.86	-0.491432
-0.76	0.86	-0.468942
-0.74	0.86	-0.450018
-0.72	0.86	-0.434338
-0.7	0.86	-0.421408
-0.68	0.86	-0.410903
-0.66	0.86	-0.402333
-0.64	0.86	-0.395442
-0.62	0.86	-0.3898
-0.6	0.86	-0.38525
-0.58	0.86	-0.381446
-0.56	0.86	-0.378333
-0.54	0.86	-0.375644
-0.52	0.86	-0.373403
-0.5	0.86	-0.371405
-0.48	0.86	-0.369725
-0.46	0.86	-0.368202
-0.44	0.86	-0.366928
-0.42	0.86	-0.365773
-0.4	0.86	-0.364826
-0.38	0.86	-0.363976
-0.36	0.86	-0.363298
-0.34	0.86	-0.362702
-0.32	0.86	-0.362242
-0.3	0.86	-0.361846
-0.28	0.86	-0.361551
-0.26	0.86	-0.361303
-0.24	0.86	-0.361125
-0.22	0.86	-0.360979
-0.2	0.86	-0.360877
-0.18	0.86	-0.360796
-0.16	0.86	-0.360742
-0.14	0.86	-0.360699
-0.12	0.86	-0.360672
-0.1	0.86	-0.360651
-0.08	0.86	-0.360638
-0.06	0.86	-0.360629
-0.04	0.86	-0.360624
-0.02	0.86	-0.36062
0	0.86	-0.36062
0.02	0.86	-0.36062
0.04	0.86	-0.360624
0.06	0.86	-0.360629
0.08	0.86	-0.360638
0.1	0.86	-0.360651
0.12	0.86	-0.360672
0.14	0.86	-0.360699
0.16	0.86	-0.360742
0.18	0.86	-0.360796
0.2	0.86	-0.360877
0.22	0.86	-0.360979
0.24	0.86	-0.361125
0.26	0.86	-0.361303
0.28	0.86	-0.361551
0.3	0.86	-0.361846
0.32	0.86	-0.362242
0.34	0.86	-0.362702
0.36	0.86	-0.363298
0.38	0.86	-0.363976
0.4	0.86	-0.364826
0.42	0.86	-0.365773
0.44	0.86	-0.366928
0.46	0.86	-0.368202
0.48	0.86	-0.369725
0.5	0.86	-0.371405
0.52	0.86	-0.373403
0.54	0.86	-0.375644
0.56	0.86	-0.378333
0.58	0.86	-0.381446
0.6	0.86	-0.38525
0.62	0.86	-0.3898
0.64	0.86	-0.395442
0.66	0.86	-0.402333
0.68	0.86	-0.410903
0.7	0.86	-0.421408
0.72	0.86	-0.434338
0.74	0.86	-0.450018
0.76	0.86	-0.468942
0.78	0.86	-0.491432
0.8	0.86	-0.517905
0.82	0.86	-0.548579
0.84	0.86	-0.583691
0.86	0.86	-0.623254
0.88	0.86	-0.706049
0.9	0.86	-0.748566
0.92	0.86	-0.79441
0.94	0.86	-0.843127
0.96	0.86	-0.894102
0.98	0.86	-0.946651
1	0.86	-1
-1	0.84	-1
-0.98	0.84	-0.939607
-0.96	0.84	-0.880126
-0.94	0.84	-0.822413
-0.92	0.84	-0.767272
-0.9	0.84	-0.715356
-0.88	0.84	-0.667232
-0.86	0.84	-0.623254
-0.84	0.84	-0.539919
-0.82	0.84	-0.501102
-0.8	0.84	-0.467113
-0.78	0.84	-0.437811
-0.76	0.84	-0.412813
-0.74	0.84	-0.391809
-0.72	0.84	-0.374272
-0.7	0.84	-0.359838
-0.68	0.84	-0.347943
-0.66	0.84	-0.33827
-0.64	0.84	-0.330294
-0.62	0.84	-0.323803
-0.6	0.84	-0.318354
-0.58	0.84	-0.313856
-0.56	0.84	-0.30996
-0.54	0.84	-0.306682
-0.52	0.84	-0.30375
-0.5	0.84	-0.301252
-0.48	0.84	-0.298976
-0.46	0.84	-0.297043
-0.44	0.84	-0.295279
-0.42	0.84	-0.293806
-0.4	0.84	-0.292478
-0.38	0.84	-0.291398
-0.36	0.84	-0.290443
-0.34	0.84	-0.289691
-0.32	0.84	-0.28904
-0.3	0.84	-0.288546
-0.28	0.84	-0.288128
-0.26	0.84	-0.287822
-0.24	0.84	-0.28757
-0.22	0.84	-0.287391
-0.2	0.84	-0.287247
-0.18	0.84	-0.287149
-0.16	0.84	-0.287072
-0.14	0.84	-0.287021
-0.12	0.84	-0.286982
-0.1	0.84	-0.286958
-0.08	0.84	-0.286939
-0.06	0.84	-0.286929
-0.04	0.84	-0.286921
-0.02	0.84	-0.286916
0	0.84	-0.286916
0.02	0.84	-0.286916
0.04	0.84	-0.286921
0.06	0.84	-0.286929
0.08	0.84	-0.286939
0.1	0.84	-0.286958
0.12	0.84	-0.286982
0.14	0.84	-0.287021
0.16	0.84	-0.287072
0.18	0.84	-0.287149
0.2	0.84	-0.287247
0.22	0.84	-0.287391
0.24	0.84	-0.28757
0.26	0.84	-0.287822
0.28	0.84	-0.288128
0.3	0.84	-0.288546
0.32	0.84	-0.28904
0.34	0.84	-0.289691
0.36	0.84	-0.290443
0.38	0.84	-0.291398
0.4	0.84	-0.292478
0.42	0.84	-0.293806
0.44	0.84	-0.295279
0.46	0.84	-0.297043
0.48	0.84	-0.298976
0.5	0.84	-0.301252
0.52	0.84	-0.30375
0.54	0.84	-0.306682
0.56	0.84	-0.30996
0.58	0.84	-0.313856
0.6	0.84	-0.318354
0.62	0.84	-0.323803
0.64	0.84	-0.330294
0.66	0.84	-0.33827
0.68	0.84	-0.347943
0.7	0.84	-0.359838
0.72	0.84	-0.374272
0.74	0.84	-0.391809
0.76	0.84	-0.412813
0.78	0.84	-0.437811
0.8	0.84	-0.467113
0.82	0.84	-0.501102
0.84	0.84	-0.539919
0.86	0.84	-0.623254
0.88	0.84	-0.667232
0.9	0.84	-0.715356
0.92	0.84	-0.767272
0.94	0.84	-0.822413
0.96	0.84	-0.880126
0.98	0.84	-0.939607
1	0.84	-1
-1	0.82	-1
-0.98	0.82	-0.933275
-0.96	0.82	-0.86755
-0.94	0.82	-0.80379
-0.92	0.82	-0.742848
-0.9	0.82	-0.685492
-0.88	0.82	-0.632285
-0.86	0.82	-0.583691
-0.84	0.82	-0.539919
-0.82	0.82	-0.458919
-0.8	0.82	-0.422014
-0.78	0.82	-0.390086
-0.76	0.82	-0.362876
-0.74	0.82	-0.339864
-0.72	0.82	-0.320675
-0.7	0.82	-0.304688
-0.68	0.82	-0.291538
-0.66	0.82	-0.280608
-0.64	0.82	-0.271626
-0.62	0.82	-0.26405
-0.6	0.82	-0.257743
-0.58	0.82	-0.252261
-0.56	0.82	-0.247602
-0.54	0.82	-0.243418
-0.52	0.82	-0.239809
-0.5	0.82	-0.236501
-0.48	0.82	-0.233648
-0.46	0.82	-0.231025
-0.44	0.82	-0.228797
-0.42	0.82	-0.226774
-0.4	0.82	-0.225099
-0.38	0.82	-0.223608
-0.36	0.82	-0.222412
-0.34	0.82	-0.221372
-0.32	0.82	-0.220567
-0.3	0.82	-0.219883
-0.28	0.82	-0.219372
-0.26	0.82	-0.218948
-0.24	0.82	-0.218643
-0.22	0.82	-0.218396
-0.2	0.82	-0.218224
-0.18	0.82	-0.218088
-0.16	0.82	-0.217997
-0.14	0.82	-0.217926
-0.12	0.82	-0.217881
-0.1	0.82	-0.217846
-0.08	0.82	-0.217825
-0.06	0.82	-0.21781
-0.04	0.82	-0.217801
-0.02	0.82	-0.217795
0	0.82	-0.217795
0.02	0.82	-0.217795
0.04	0.82	-0.217801
0.06	0.82	-0.21781
0.08	0.82	-0.217825
0.1	0.82	-0.217846
0.12	0.82	-0.217881
0.14	0.82	-0.217926
0.16	0.82	-0.217997
0.18	0.82	-0.218088
0.2	0.82	-0.218224
0.22	0.82	-0.218396
0.24	0.82	-0.218643
0.26	0.82	-0.218948
0.28	0.82	-0.219372
0.3	0.82	-0.219883
0.32	0.82	-0.220567
0.34	0.82	-0.221372
0.36	0.82	-0.222412
0.38	0.82	-0.223608
0.4	0.82	-0.225099
0.42	0.82	-0.226774
0.44	0.82	-0.228797
0.46	0.82	-0.231025
0.48	0.82	-0.233648
0.5	0.82	-0.236501
0.52	0.82	-0.239809
0.54	0.82	-0.243418
0.56	0.82	-0.247602
0.58	0.82	-0.252261
0.6	0.82	-0.257743
0.62	0.82	-0.26405
0.64	0.82	-0.271626
0.66	0.82	-0.280608
0.68	0.82	-0.291538
0.7	0.82	-0.304688
0.72	0.82	-0.320675
0.74	0.82	-0.339864
0.76	0.82	-0.362876
0.78	0.82	-0.390086
0.8	0.82	-0.422014
0.82	0.82	-0.458919
0.84	0.82	-0.539919
0.86	0.82	-0.583691
0.88	0.82	-0.632285
0.9	0.82	-0.685492
0.92	0.82	-0.742848
0.94	0.82	-0.80379
0.96	0.82	-0.86755
