-0.988142	-0.68	-0.0237166	-0
-0.988766	-0.7	-0.0224689	-0
-0.989412	-0.72	-0.0211766	-0
-0.990077	-0.74	-0.0198463	-0
-0.990762	-0.76	-0.0184757	-0
-0.991464	-0.78	-0.0170712	-0
-0.992184	-0.8	-0.0156313	-0
-0.992919	-0.82	-0.014162	-0
-0.993669	-0.84	-0.0126627	-0
-0.994431	-0.86	-0.011139	-0
-0.995204	-0.88	-0.00959105	-0
-0.995988	-0.9	-0.00802423	-0
-0.99678	-0.92	-0.00643961	-0
-0.997579	-0.94	-0.00484208	-0
-0.998383	-0.96	-0.00323365	-0
-0.999191	-0.98	-0.00161866	-0
-1	-1	-0	-0
-0.98	0.999191	-0	0.00161866
-0.979192	0.979192	-0.00161683	0.00161683
-0.978385	0.959194	-0.00323038	0.00161171
-0.977582	0.939199	-0.00483668	0.00160298
-0.976783	0.919204	-0.00643329	0.00159107
-0.975992	0.899212	-0.0080156	0.00157572
-0.975209	0.879221	-0.00958209	0.00155738
-0.974436	0.859232	-0.0111277	0.00153583
-0.973674	0.839244	-0.0126517	0.00151153
-0.972926	0.819258	-0.0141488	0.0014843
-0.97219	0.799273	-0.0156191	0.00145457
-0.971472	0.779289	-0.0170568	0.00142219
-0.970768	0.759306	-0.0184631	0.00138754
-0.970084	0.739325	-0.0198318	0.00135048
-0.969418	0.719344	-0.0211646	0.00131132
-0.968772	0.699365	-0.0224553	0.00126998
-0.968147	0.679387	-0.0237061	0.0012267
-0.967545	0.659409	-0.0249106	0.00118145
-0.966964	0.639433	-0.0260713	0.00113442
-0.966409	0.619457	-0.027182	0.00108568
-0.965877	0.599482	-0.0282455	0.00103542
-0.965372	0.579508	-0.0292558	0.000983821
-0.964892	0.559534	-0.0302163	0.0009311
-0.964439	0.539561	-0.0311211	0.000877563
-0.964013	0.519588	-0.0319743	0.000823472
-0.963615	0.499615	-0.0327709	0.000769252
-0.963242	0.479642	-0.0335153	0.000715188
-0.962898	0.459669	-0.0342035	0.000661782
-0.96258	0.439695	-0.0348407	0.000609304
-0.962288	0.419721	-0.0354237	0.00055827
-0.962021	0.399746	-0.0359582	0.000508886
-0.961779	0.379769	-0.0364423	0.00046162
-0.961559	0.359792	-0.0368818	0.000416571
-0.961362	0.339813	-0.0372756	0.000374113
-0.961185	0.319833	-0.0376297	0.000334222
-0.961028	0.299851	-0.0379437	0.000297155
-0.960888	0.279869	-0.0382234	0.000262769
-0.960766	0.259884	-0.0384686	0.000231208
-0.960658	0.239899	-0.0386849	0.000202236
-0.960564	0.219912	-0.0388723	0.000175896
-0.960482	0.199924	-0.0390358	0.000151893
-0.960412	0.179935	-0.0391754	0.000130193
-0.960352	0.159945	-0.0392954	0.000110473
-0.960302	0.139954	-0.0393957	9.26429e-05
-0.96026	0.119962	-0.0394799	7.63757e-05
-0.960226	0.0999692	-0.0395479	6.15413e-05
-0.960199	0.0799761	-0.0396025	4.78277e-05
-0.960178	0.0599825	-0.0396432	3.50717e-05
-0.960164	0.0399885	-0.0396723	2.29875e-05
-0.960156	0.0199943	-0.039689	1.1382e-05
-0.960152	0	-0.039695	-0
-0.960156	-0.0199943	-0.039689	-1.1382e-05
-0.960164	-0.0399885	-0.0396723	-2.29875e-05
-0.960178	-0.0599825	-0.0396432	-3.50717e-05
-0.960199	-0.0799761	-0.0396025	-4.78277e-05
-0.960226	-0.0999692	-0.0395479	-6.15413e-05
-0.96026	-0.119962	-0.0394799	-7.63757e-05
-0.960302	-0.139954	-0.0393957	-9.26429e-05
-0.960352	-0.159945	-0.0392954	-0.000110473
-0.960412	-0.179935	-0.0391754	-0.000130193
-0.960482	-0.199924	-0.0390358	-0.000151893
-0.960564	-0.219912	-0.0388723	-0.000175896
-0.960658	-0.239899	-0.0386849	-0.000202236
-0.960766	-0.259884	-0.0384686	-0.000231208
-0.960888	-0.279869	-0.0382234	-0.000262769
-0.961028	-0.299851	-0.0379437	-0.000297155
-0.961185	-0.319833	-0.0376297	-0.000334222
-0.961362	-0.339813	-0.0372756	-0.000374113
-0.961559	-0.359792	-0.0368818	-0.000416571
-0.961779	-0.379769	-0.0364423	-0.00046162
-0.962021	-0.399746	-0.0359582	-0.000508886
-0.962288	-0.419721	-0.0354237	-0.00055827
-0.96258	-0.439695	-0.0348407	-0.000609304
-0.962898	-0.459669	-0.0342035	-0.000661782
-0.963242	-0.479642	-0.0335153	-0.000715188
-0.963615	-0.499615	-0.0327709	-0.000769252
-0.964013	-0.519588	-0.0319743	-0.000823472
-0.964439	-0.539561	-0.0311211	-0.000877563
-0.964892	-0.559534	-0.0302163	-0.0009311
-0.965372	-0.579508	-0.0292558	-0.000983821
-0.965877	-0.599482	-0.0282455	-0.00103542
-0.966409	-0.619457	-0.027182	-0.00108568
-0.966964	-0.639433	-0.0260713	-0.00113442
-0.967545	-0.659409	-0.0249106	-0.00118145
-0.968147	-0.679387	-0.0237061	-0.0012267
-0.968772	-0.699365	-0.0224553	-0.00126998
-0.969418	-0.719344	-0.0211646	-0.00131132
-0.970084	-0.739325	-0.0198318	-0.00135048
-0.970768	-0.759306	-0.0184631	-0.00138754
-0.971472	-0.779289	-0.0170568	-0.00142219
-0.97219	-0.799273	-0.0156191	-0.00145457
-0.972926	-0.819258	-0.0141488	-0.0014843
-0.973674	-0.839244	-0.0126517	-0.00151153
-0.974436	-0.859232	-0.0111277	-0.00153583
-0.975209	-0.879221	-0.00958209	-0.00155738
-0.975992	-0.899212	-0.0080156	-0.00157572
-0.976783	-0.919204	-0.00643329	-0.00159107
-0.977582	-0.939199	-0.00483668	-0.00160298
-0.978385	-0.959194	-0.00323038	-0.00161171
-0.979192	-0.979192	-0.00161683	-0.00161683
-0.98	-0.999191	-0	-0.00161866
-0.96	0.998383	-0	0.00323365
-0.959194	0.978385	-0.00161171	0.00323038
-0.95839	0.95839	-0.00321986	0.00321986
-0.957589	0.938399	-0.00482166	0.00320291
-0.956794	0.918411	-0.00641289	0.00317892
-0.956004	0.898426	-0.00799163	0.0031488
-0.955223	0.878444	-0.00955311	0.00311206
-0.954452	0.858465	-0.0110963	0.00306963
-0.953692	0.838489	-0.012616	0.00302109
-0.952944	0.818516	-0.0141121	0.00296735
-0.95221	0.798546	-0.0155791	0.00290806
-0.951491	0.778578	-0.0170175	0.00284403
-0.950789	0.758613	-0.0184216	0.00277497
-0.950104	0.738649	-0.0197926	0.00270155
-0.949438	0.718688	-0.0211245	0.00262355
-0.94879	0.698729	-0.0224192	0.00254149
-0.948165	0.678772	-0.0236703	0.00245523
-0.94756	0.658817	-0.0248802	0.0023652
-0.946979	0.638864	-0.0260424	0.0022714
-0.94642	0.618913	-0.0271595	0.00217422
-0.945887	0.598963	-0.0282252	0.00207385
-0.945379	0.579015	-0.0292425	0.00197072
-0.944897	0.559067	-0.0302053	0.0018653
-0.944441	0.539121	-0.0311171	0.00175807
-0.944014	0.519175	-0.0319723	0.00164977
-0.943612	0.49923	-0.0327752	0.00154098
-0.943239	0.479284	-0.033521	0.00143265
-0.942893	0.459337	-0.0342144	0.00132535
-0.942574	0.43939	-0.034852	0.00122016
-0.942281	0.419441	-0.0354389	0.00111756
-0.942014	0.399491	-0.0359729	0.00101858
-0.94177	0.379538	-0.0364595	0.000923535
-0.941551	0.359583	-0.0368975	0.000833297
-0.941354	0.339626	-0.0372929	0.000747946
-0.941178	0.319666	-0.0376449	0.000668118
-0.94102	0.299703	-0.0379596	0.000593645
-0.940882	0.279738	-0.0382368	0.000524919
-0.940759	0.259769	-0.0384823	0.000461554
-0.940652	0.239798	-0.038696	0.000403725
-0.940558	0.219825	-0.0388834	0.000350887
-0.940478	0.199848	-0.0390445	0.00030304
-0.940408	0.17987	-0.0391839	0.000259551
-0.940349	0.15989	-0.0393017	0.000220288
-0.940299	0.139908	-0.0394019	0.000184591
-0.940258	0.119924	-0.0394844	0.000152233
-0.940224	0.0999387	-0.0395524	0.000122568
-0.940197	0.0799523	-0.0396056	9.53009e-05
-0.940177	0.0599651	-0.0396465	6.98297e-05
-0.940163	0.0399771	-0.0396745	4.5796e-05
-0.940154	0.0199887	-0.0396917	2.26587e-05
-0.940152	0	-0.0396969	-0
-0.940154	-0.0199887	-0.0396917	-2.26587e-05
-0.940163	-0.0399771	-0.0396745	-4.5796e-05
-0.940177	-0.0599651	-0.0396465	-6.98297e-05
-0.940197	-0.0799523	-0.0396056	-9.53009e-05
-0.940224	-0.0999387	-0.0395524	-0.000122568
-0.940258	-0.119924	-0.0394844	-0.000152233
-0.940299	-0.139908	-0.0394019	-0.000184591
-0.940349	-0.15989	-0.0393017	-0.000220288
-0.940408	-0.17987	-0.0391839	-0.000259551
-0.940478	-0.199848	-0.0390445	-0.00030304
-0.940558	-0.219825	-0.0388834	-0.000350887
-0.940652	-0.239798	-0.038696	-0.000403725
-0.940759	-0.259769	-0.0384823	-0.000461554
-0.940882	-0.279738	-0.0382368	-0.000524919
-0.94102	-0.299703	-0.0379596	-0.000593645
-0.941178	-0.319666	-0.0376449	-0.000668118
-0.941354	-0.339626	-0.0372929	-0.000747946
-0.941551	-0.359583	-0.0368975	-0.000833297
-0.94177	-0.379538	-0.0364595	-0.000923535
-0.942014	-0.399491	-0.0359729	-0.00101858
-0.942281	-0.419441	-0.0354389	-0.00111756
-0.942574	-0.43939	-0.034852	-0.00122016
-0.942893	-0.459337	-0.0342144	-0.00132535
-0.943239	-0.479284	-0.033521	-0.00143265
-0.943612	-0.49923	-0.0327752	-0.00154098
-0.944014	-0.519175	-0.0319723	-0.00164977
-0.944441	-0.539121	-0.0311171	-0.00175807
-0.944897	-0.559067	-0.0302053	-0.0018653
-0.945379	-0.579015	-0.0292425	-0.00197072
-0.945887	-0.598963	-0.0282252	-0.00207385
-0.94642	-0.618913	-0.0271595	-0.00217422
-0.946979	-0.638864	-0.0260424	-0.0022714
-0.94756	-0.658817	-0.0248802	-0.0023652
-0.948165	-0.678772	-0.0236703	-0.00245523
-0.94879	-0.698729	-0.0224192	-0.00254149
-0.949438	-0.718688	-0.0211245	-0.00262355
-0.950104	-0.738649	-0.0197926	-0.00270155
-0.950789	-0.758613	-0.0184216	-0.00277497
-0.951491	-0.778578	-0.0170175	-0.00284403
-0.95221	-0.798546	-0.0155791	-0.00290806
-0.952944	-0.818516	-0.0141121	-0.00296735
-0.953692	-0.838489	-0.012616	-0.00302109
-0.954452	-0.858465	-0.0110963	-0.00306963
-0.955223	-0.878444	-0.00955311	-0.00311206
-0.956004	-0.898426	-0.00799163	-0.0031488
-0.956794	-0.918411	-0.00641289	-0.00317892
-0.957589	-0.938399	-0.00482166	-0.00320291
-0.95839	-0.95839	-0.00321986	-0.00321986
-0.959194	-0.978385	-0.00161171	-0.00323038
-0.96	-0.998383	-0	-0.00323365
-0.94	0.997579	-0	0.00484208
-0.939199	0.977582	-0.00160298	0.00483668
-0.938399	0.957589	-0.00320291	0.00482166
-0.937602	0.937602	-0.00479601	0.00479601
-0.93681	0.917619	-0.00638006	0.00476105
-0.936025	0.897642	-0.00795068	0.00471594
-0.935247	0.877669	-0.00950652	0.00466206
-0.934479	0.857701	-0.0110427	0.00459875
-0.933721	0.837736	-0.0125588	0.00452736
-0.932975	0.817776	-0.0140494	0.00444734
-0.932242	0.79782	-0.0155151	0.00435994
-0.931525	0.777868	-0.01695	0.00426469
-0.930822	0.757919	-0.0183554	0.00416266
-0.930137	0.737973	-0.0197252	0.00405346
-0.929469	0.718031	-0.0210611	0.00393794
-0.928822	0.698092	-0.0223569	0.00381579
-0.928193	0.678156	-0.0236145	0.00368768
-0.927586	0.658223	-0.0248275	0.00355347
-0.927001	0.638293	-0.0259982	0.0034137
-0.92644	0.618366	-0.0271201	0.00326849
-0.925902	0.598441	-0.0281956	0.00311839
-0.925391	0.578518	-0.0292185	0.00296391
-0.924904	0.558597	-0.0301916	0.00280569
-0.924446	0.538678	-0.0311089	0.00264465
-0.924013	0.518759	-0.0319738	0.00248162
-0.923609	0.498841	-0.0327812	0.0023179
-0.923232	0.478923	-0.0335352	0.00215443
-0.922884	0.459004	-0.0342317	0.00199276
-0.922562	0.439083	-0.0348754	0.00183379
-0.922268	0.41916	-0.0354635	0.00167914
-0.921999	0.399235	-0.0360014	0.00152949
-0.921756	0.379307	-0.0364875	0.0013863
-0.921536	0.359375	-0.0369276	0.00124992
-0.92134	0.339439	-0.0373209	0.00112148
-0.921163	0.3195	-0.0376735	0.00100094
-0.921007	0.299555	-0.0379852	0.000889068
-0.920869	0.279607	-0.0382621	0.000785429
-0.920748	0.259655	-0.0385041	0.000690432
-0.920642	0.239698	-0.038717	0.000603357
-0.92055	0.219738	-0.0389009	0.000524309
-0.92047	0.199774	-0.0390609	0.000452382
-0.920401	0.179806	-0.0391972	0.000387453
-0.920343	0.159836	-0.0393141	0.000328531
-0.920294	0.139862	-0.0394116	0.000275329
-0.920253	0.119887	-0.0394934	0.000226855
-0.92022	0.0999086	-0.0395592	0.000182703
-0.920194	0.079929	-0.039612	0.000141933
-0.920174	0.059948	-0.0396513	0.000104045
-0.92016	0.0399659	-0.0396795	6.81798e-05
-0.920152	0.0199831	-0.0396956	3.37535e-05
-0.920149	0	-0.0397014	-0
-0.920152	-0.0199831	-0.0396956	-3.37535e-05
-0.92016	-0.0399659	-0.0396795	-6.81798e-05
-0.920174	-0.059948	-0.0396513	-0.000104045
-0.920194	-0.079929	-0.039612	-0.000141933
-0.92022	-0.0999086	-0.0395592	-0.000182703
-0.920253	-0.119887	-0.0394934	-0.000226855
-0.920294	-0.139862	-0.0394116	-0.000275329
-0.920343	-0.159836	-0.0393141	-0.000328531
-0.920401	-0.179806	-0.0391972	-0.000387453
-0.92047	-0.199774	-0.0390609	-0.000452382
-0.92055	-0.219738	-0.0389009	-0.000524309
-0.920642	-0.239698	-0.038717	-0.000603357
-0.920748	-0.259655	-0.0385041	-0.000690432
-0.920869	-0.279607	-0.0382621	-0.000785429
-0.921007	-0.299555	-0.0379852	-0.000889068
-0.921163	-0.3195	-0.0376735	-0.00100094
-0.92134	-0.339439	-0.0373209	-0.00112148
-0.921536	-0.359375	-0.0369276	-0.00124992
-0.921756	-0.379307	-0.0364875	-0.0013863
-0.921999	-0.399235	-0.0360014	-0.00152949
-0.922268	-0.41916	-0.0354635	-0.00167914
-0.922562	-0.439083	-0.0348754	-0.00183379
-0.922884	-0.459004	-0.0342317	-0.00199276
-0.923232	-0.478923	-0.0335352	-0.00215443
-0.923609	-0.498841	-0.0327812	-0.0023179
-0.924013	-0.518759	-0.0319738	-0.00248162
-0.924446	-0.538678	-0.0311089	-0.00264465
-0.924904	-0.558597	-0.0301916	-0.00280569
-0.925391	-0.578518	-0.0292185	-0.00296391
-0.925902	-0.598441	-0.0281956	-0.00311839
-0.92644	-0.618366	-0.0271201	-0.00326849
-0.927001	-0.638293	-0.0259982	-0.0034137
-0.927586	-0.658223	-0.0248275	-0.00355347
-0.928193	-0.678156	-0.0236145	-0.00368768
-0.928822	-0.698092	-0.0223569	-0.00381579
-0.929469	-0.718031	-0.0210611	-0.00393794
-0.930137	-0.737973	-0.0197252	-0.00405346
-0.930822	-0.757919	-0.0183554	-0.00416266
-0.931525	-0.777868	-0.01695	-0.00426469
-0.932242	-0.79782	-0.0155151	-0.00435994
-0.932975	-0.817776	-0.0140494	-0.00444734
-0.933721	-0.837736	-0.0125588	-0.00452736
-0.934479	-0.857701	-0.0110427	-0.00459875
-0.935247	-0.877669	-0.00950652	-0.00466206
-0.936025	-0.897642	-0.00795068	-0.00471594
-0.93681	-0.917619	-0.00638006	-0.00476105
-0.937602	-0.937602	-0.00479601	-0.00479601
-0.938399	-0.957589	-0.00320291	-0.00482166
-0.939199	-0.977582	-0.00160298	-0.00483668
-0.94	-0.997579	-0	-0.00484208
-0.92	0.99678	-0	0.00643961
-0.919204	0.976783	-0.00159107	0.00643329
-0.918411	0.956794	-0.00317892	0.00641289
-0.917619	0.93681	-0.00476105	0.00638006
-0.916833	0.916833	-0.00633359	0.00633359
-0.916053	0.896862	-0.00789488	0.00627526
-0.91528	0.876898	-0.00944053	0.00620408
-0.914515	0.856939	-0.0109697	0.00612188
-0.913761	0.836986	-0.0124776	0.00602782
-0.913018	0.817038	-0.0139642	0.00592365
-0.912288	0.797096	-0.0154243	0.00580866
-0.911571	0.777158	-0.0168586	0.00568437
-0.910869	0.757225	-0.0182615	0.00555016
-0.910183	0.737296	-0.0196343	0.00540728
-0.909514	0.717372	-0.0209711	0.0052552
-0.908863	0.697453	-0.0222735	0.00509484
-0.908232	0.677537	-0.0235352	0.00492584
-0.907621	0.657626	-0.0247582	0.00474892
-0.907032	0.637718	-0.0259357	0.00456397
-0.906465	0.617814	-0.02707	0.00437165
-0.905923	0.597914	-0.0281542	0.00417229
-0.905405	0.578017	-0.0291906	0.00396665
-0.904914	0.558122	-0.0301729	0.00375567
-0.904448	0.53823	-0.0311036	0.00354032
-0.904012	0.518339	-0.0319769	0.00332216
-0.903602	0.498449	-0.0327962	0.0031024
-0.903222	0.478558	-0.0335566	0.00288307
-0.902869	0.458667	-0.0342622	0.00266551
-0.902545	0.438774	-0.0349097	0.00245196
-0.902248	0.418878	-0.0355039	0.0022436
-0.901979	0.398979	-0.0360428	0.00204258
-0.901734	0.379075	-0.036532	0.00184968
-0.901515	0.359167	-0.0369707	0.0016667
-0.901318	0.339253	-0.0373648	0.00149387
-0.901143	0.319334	-0.0377142	0.00133247
-0.900987	0.299409	-0.0380251	0.0011822
-0.900851	0.279478	-0.0382977	0.00104379
-0.900731	0.259542	-0.0385379	0.000916469
-0.900627	0.2396	-0.0387463	0.000800519
-0.900536	0.219653	-0.0389281	0.000694822
-0.900458	0.1997	-0.0390838	0.000599317
-0.900391	0.179744	-0.039218	0.000512709
-0.900334	0.159783	-0.0393311	0.000434681
-0.900287	0.139818	-0.039427	0.00036389
-0.900247	0.11985	-0.0395056	0.000299843
-0.900215	0.0998794	-0.0395703	0.000241239
-0.90019	0.0799063	-0.0396208	0.000187456
-0.90017	0.0599314	-0.0396596	0.000137289
-0.900157	0.039955	-0.0396862	9.00062e-05
-0.900149	0.0199777	-0.0397024	4.45236e-05
-0.900146	-1.38778e-17	-0.0397073	2.77556e-17
-0.900149	-0.0199777	-0.0397024	-4.45236e-05
-0.900157	-0.039955	-0.0396862	-9.00062e-05
-0.90017	-0.0599314	-0.0396596	-0.000137289
-0.90019	-0.0799063	-0.0396208	-0.000187456
-0.900215	-0.0998794	-0.0395703	-0.000241239
-0.900247	-0.11985	-0.0395056	-0.000299843
-0.900287	-0.139818	-0.039427	-0.00036389
-0.900334	-0.159783	-0.0393311	-0.000434681
-0.900391	-0.179744	-0.039218	-0.000512709
-0.900458	-0.1997	-0.0390838	-0.000599317
-0.900536	-0.219653	-0.0389281	-0.000694822
-0.900627	-0.2396	-0.0387463	-0.000800519
-0.900731	-0.259542	-0.0385379	-0.000916469
-0.900851	-0.279478	-0.0382977	-0.00104379
-0.900987	-0.299409	-0.0380251	-0.0011822
-0.901143	-0.319334	-0.0377142	-0.00133247
-0.901318	-0.339253	-0.0373648	-0.00149387
-0.901515	-0.359167	-0.0369707	-0.0016667
-0.901734	-0.379075	-0.036532	-0.00184968
-0.901979	-0.398979	-0.0360428	-0.00204258
-0.902248	-0.418878	-0.0355039	-0.0022436
-0.902545	-0.438774	-0.0349097	-0.00245196
-0.902869	-0.458667	-0.0342622	-0.00266551
-0.903222	-0.478558	-0.0335566	-0.00288307
-0.903602	-0.498449	-0.0327962	-0.0031024
-0.904012	-0.518339	-0.0319769	-0.00332216
-0.904448	-0.53823	-0.0311036	-0.00354032
-0.904914	-0.558122	-0.0301729	-0.00375567
-0.905405	-0.578017	-0.0291906	-0.00396665
-0.905923	-0.597914	-0.0281542	-0.00417229
-0.906465	-0.617814	-0.02707	-0.00437165
-0.907032	-0.637718	-0.0259357	-0.00456397
-0.907621	-0.657626	-0.0247582	-0.00474892
-0.908232	-0.677537	-0.0235352	-0.00492584
-0.908863	-0.697453	-0.0222735	-0.00509484
-0.909514	-0.717372	-0.0209711	-0.0052552
-0.910183	-0.737296	-0.0196343	-0.00540728
-0.910869	-0.757225	-0.0182615	-0.00555016
-0.911571	-0.777158	-0.0168586	-0.00568437
-0.912288	-0.797096	-0.0154243	-0.00580866
-0.913018	-0.817038	-0.0139642	-0.00592365
-0.913761	-0.836986	-0.0124776	-0.00602782
-0.914515	-0.856939	-0.0109697	-0.00612188
-0.91528	-0.876898	-0.00944053	-0.00620408
-0.916053	-0.896862	-0.00789488	-0.00627526
-0.916833	-0.916833	-0.00633359	-0.00633359
-0.917619	-0.93681	-0.00476105	-0.00638006
-0.918411	-0.956794	-0.00317892	-0.00641289
-0.919204	-0.976783	-0.00159107	-0.00643329
-0.92	-0.99678	-0	-0.00643961
-0.9	0.995988	-0	0.00802423
-0.899212	0.975992	-0.00157572	0.0080156
-0.898426	0.956004	-0.0031488	0.00799163
-0.897642	0.936025	-0.00471594	0.00795068
-0.896862	0.916053	-0.00627526	0.00789488
-0.896089	0.896089	-0.00782288	0.00782288
-0.895321	0.876132	-0.00935775	0.0077369
-0.894562	0.856182	-0.0108755	0.00763583
-0.893812	0.836239	-0.0123759	0.00752185
-0.893073	0.816303	-0.0138542	0.00739402
-0.892345	0.796373	-0.0153108	0.00725432
-0.89163	0.776449	-0.0167405	0.0071019
-0.890928	0.756531	-0.0181445	0.00693841
-0.890241	0.736618	-0.0195171	0.00676307
-0.88957	0.716711	-0.0208597	0.00657713
-0.888917	0.69681	-0.0221663	0.00637992
-0.888281	0.676914	-0.0234384	0.00617233
-0.887665	0.657023	-0.0246696	0.00595395
-0.887069	0.637137	-0.0258614	0.00572547
-0.886497	0.617257	-0.0270069	0.00548693
-0.885946	0.59738	-0.0281079	0.00523907
-0.885421	0.577509	-0.0291573	0.00498263
-0.884922	0.557641	-0.0301569	0.00471864
-0.88445	0.537776	-0.0311003	0.00444868
-0.884005	0.517913	-0.0319897	0.00417419
-0.88359	0.498051	-0.0328196	0.00389754
-0.883203	0.47819	-0.0335931	0.00362047
-0.882847	0.458327	-0.034306	0.00334587
-0.882519	0.438462	-0.0349626	0.00307548
-0.88222	0.418594	-0.0355602	0.00281228
-0.881948	0.398721	-0.0361041	0.00255764
-0.881703	0.378843	-0.0365931	0.00231419
-0.881483	0.358959	-0.0370331	0.00208265
-0.881288	0.339067	-0.0374242	0.001865
-0.881114	0.319169	-0.0377724	0.00166123
-0.880961	0.299264	-0.0380784	0.00147257
-0.880826	0.279351	-0.0383483	0.00129832
-0.880709	0.25943	-0.0385829	0.00113905
-0.880606	0.239503	-0.0387879	0.000993518
-0.880518	0.219569	-0.038964	0.000861796
-0.880442	0.199629	-0.0391163	0.000742314
-0.880377	0.179683	-0.0392454	0.000634768
-0.880322	0.159731	-0.0393556	0.000537463
-0.880276	0.139775	-0.0394471	0.000449842
-0.880238	0.119815	-0.0395236	0.000370222
-0.880208	0.0998511	-0.0395849	0.000297874
-0.880183	0.0798844	-0.039634	0.000231216
-0.880165	0.0599153	-0.0396705	0.000169385
-0.880152	0.0399445	-0.0396965	0.000110947
-0.880144	0.0199725	-0.0397114	5.49106e-05
-0.880142	0	-0.0397167	-0
-0.880144	-0.0199725	-0.0397114	-5.49106e-05
-0.880152	-0.0399445	-0.0396965	-0.000110947
-0.880165	-0.0599153	-0.0396705	-0.000169385
-0.880183	-0.0798844	-0.039634	-0.000231216
-0.880208	-0.0998511	-0.0395849	-0.000297874
-0.880238	-0.119815	-0.0395236	-0.000370222
-0.880276	-0.139775	-0.0394471	-0.000449842
-0.880322	-0.159731	-0.0393556	-0.000537463
-0.880377	-0.179683	-0.0392454	-0.000634768
-0.880442	-0.199629	-0.0391163	-0.000742314
-0.880518	-0.219569	-0.038964	-0.000861796
-0.880606	-0.239503	-0.0387879	-0.000993518
-0.880709	-0.25943	-0.0385829	-0.00113905
-0.880826	-0.279351	-0.0383483	-0.00129832
-0.880961	-0.299264	-0.0380784	-0.00147257
-0.881114	-0.319169	-0.0377724	-0.00166123
-0.881288	-0.339067	-0.0374242	-0.001865
-0.881483	-0.358959	-0.0370331	-0.00208265
-0.881703	-0.378843	-0.0365931	-0.00231419
-0.881948	-0.398721	-0.0361041	-0.00255764
-0.88222	-0.418594	-0.0355602	-0.00281228
-0.882519	-0.438462	-0.0349626	-0.00307548
-0.882847	-0.458327	-0.034306	-0.00334587
-0.883203	-0.47819	-0.0335931	-0.00362047
